side,touchdown_time_sec,first_contact_time_sec,touchdown_source,swing_action_left_ankle_roll_joint_mean,swing_action_left_ankle_roll_joint_mean_abs,swing_action_left_ankle_roll_joint_std,swing_action_left_ankle_roll_joint_min,swing_action_left_ankle_roll_joint_max,swing_pos_des_raw_left_ankle_roll_joint_mean,swing_pos_des_raw_left_ankle_roll_joint_mean_abs,swing_pos_des_raw_left_ankle_roll_joint_std,swing_pos_des_raw_left_ankle_roll_joint_min,swing_pos_des_raw_left_ankle_roll_joint_max,swing_pos_des_lpf_left_ankle_roll_joint_mean,swing_pos_des_lpf_left_ankle_roll_joint_mean_abs,swing_pos_des_lpf_left_ankle_roll_joint_std,swing_pos_des_lpf_left_ankle_roll_joint_min,swing_pos_des_lpf_left_ankle_roll_joint_max,swing_pos_left_ankle_roll_joint_mean,swing_pos_left_ankle_roll_joint_mean_abs,swing_pos_left_ankle_roll_joint_std,swing_pos_left_ankle_roll_joint_min,swing_pos_left_ankle_roll_joint_max,swing_left_sole_roll_mean,swing_left_sole_roll_mean_abs,swing_left_sole_roll_std,swing_left_sole_roll_min,swing_left_sole_roll_max,swing_sample_count,swing_duration_sec,swing_action_to_sole_lag_samples,swing_action_to_sole_lag_ms,swing_action_to_sole_corr,swing_pos_des_raw_to_sole_lag_samples,swing_pos_des_raw_to_sole_lag_ms,swing_pos_des_raw_to_sole_corr,swing_pos_des_lpf_to_sole_lag_samples,swing_pos_des_lpf_to_sole_lag_ms,swing_pos_des_lpf_to_sole_corr,swing_pos_to_sole_lag_samples,swing_pos_to_sole_lag_ms,swing_pos_to_sole_corr,swing_sole_source_guess,swing_sole_roll_sign,swing_sole_roll_mean_abs,swing_sole_roll_std,swing_sole_roll_min,swing_sole_roll_max,touchdown_action_left_ankle_roll_joint_mean,touchdown_action_left_ankle_roll_joint_mean_abs,touchdown_action_left_ankle_roll_joint_std,touchdown_action_left_ankle_roll_joint_min,touchdown_action_left_ankle_roll_joint_max,touchdown_pos_des_raw_left_ankle_roll_joint_mean,touchdown_pos_des_raw_left_ankle_roll_joint_mean_abs,touchdown_pos_des_raw_left_ankle_roll_joint_std,touchdown_pos_des_raw_left_ankle_roll_joint_min,touchdown_pos_des_raw_left_ankle_roll_joint_max,touchdown_pos_des_lpf_left_ankle_roll_joint_mean,touchdown_pos_des_lpf_left_ankle_roll_joint_mean_abs,touchdown_pos_des_lpf_left_ankle_roll_joint_std,touchdown_pos_des_lpf_left_ankle_roll_joint_min,touchdown_pos_des_lpf_left_ankle_roll_joint_max,touchdown_pos_left_ankle_roll_joint_mean,touchdown_pos_left_ankle_roll_joint_mean_abs,touchdown_pos_left_ankle_roll_joint_std,touchdown_pos_left_ankle_roll_joint_min,touchdown_pos_left_ankle_roll_joint_max,touchdown_left_sole_roll_mean,touchdown_left_sole_roll_mean_abs,touchdown_left_sole_roll_std,touchdown_left_sole_roll_min,touchdown_left_sole_roll_max,touchdown_sample_count,touchdown_duration_sec,touchdown_action_to_sole_lag_samples,touchdown_action_to_sole_lag_ms,touchdown_action_to_sole_corr,touchdown_pos_des_raw_to_sole_lag_samples,touchdown_pos_des_raw_to_sole_lag_ms,touchdown_pos_des_raw_to_sole_corr,touchdown_pos_des_lpf_to_sole_lag_samples,touchdown_pos_des_lpf_to_sole_lag_ms,touchdown_pos_des_lpf_to_sole_corr,touchdown_pos_to_sole_lag_samples,touchdown_pos_to_sole_lag_ms,touchdown_pos_to_sole_corr,touchdown_sole_source_guess,touchdown_sole_roll_sign,touchdown_sole_roll_mean_abs,touchdown_sole_roll_std,touchdown_sole_roll_min,touchdown_sole_roll_max,swing_action_right_ankle_roll_joint_mean,swing_action_right_ankle_roll_joint_mean_abs,swing_action_right_ankle_roll_joint_std,swing_action_right_ankle_roll_joint_min,swing_action_right_ankle_roll_joint_max,swing_pos_des_raw_right_ankle_roll_joint_mean,swing_pos_des_raw_right_ankle_roll_joint_mean_abs,swing_pos_des_raw_right_ankle_roll_joint_std,swing_pos_des_raw_right_ankle_roll_joint_min,swing_pos_des_raw_right_ankle_roll_joint_max,swing_pos_des_lpf_right_ankle_roll_joint_mean,swing_pos_des_lpf_right_ankle_roll_joint_mean_abs,swing_pos_des_lpf_right_ankle_roll_joint_std,swing_pos_des_lpf_right_ankle_roll_joint_min,swing_pos_des_lpf_right_ankle_roll_joint_max,swing_pos_right_ankle_roll_joint_mean,swing_pos_right_ankle_roll_joint_mean_abs,swing_pos_right_ankle_roll_joint_std,swing_pos_right_ankle_roll_joint_min,swing_pos_right_ankle_roll_joint_max,swing_right_sole_roll_mean,swing_right_sole_roll_mean_abs,swing_right_sole_roll_std,swing_right_sole_roll_min,swing_right_sole_roll_max,touchdown_action_right_ankle_roll_joint_mean,touchdown_action_right_ankle_roll_joint_mean_abs,touchdown_action_right_ankle_roll_joint_std,touchdown_action_right_ankle_roll_joint_min,touchdown_action_right_ankle_roll_joint_max,touchdown_pos_des_raw_right_ankle_roll_joint_mean,touchdown_pos_des_raw_right_ankle_roll_joint_mean_abs,touchdown_pos_des_raw_right_ankle_roll_joint_std,touchdown_pos_des_raw_right_ankle_roll_joint_min,touchdown_pos_des_raw_right_ankle_roll_joint_max,touchdown_pos_des_lpf_right_ankle_roll_joint_mean,touchdown_pos_des_lpf_right_ankle_roll_joint_mean_abs,touchdown_pos_des_lpf_right_ankle_roll_joint_std,touchdown_pos_des_lpf_right_ankle_roll_joint_min,touchdown_pos_des_lpf_right_ankle_roll_joint_max,touchdown_pos_right_ankle_roll_joint_mean,touchdown_pos_right_ankle_roll_joint_mean_abs,touchdown_pos_right_ankle_roll_joint_std,touchdown_pos_right_ankle_roll_joint_min,touchdown_pos_right_ankle_roll_joint_max,touchdown_right_sole_roll_mean,touchdown_right_sole_roll_mean_abs,touchdown_right_sole_roll_std,touchdown_right_sole_roll_min,touchdown_right_sole_roll_max
left,1777366098.0990963,1777366098.0990963,contact_refined,-0.0006688230000000008,0.036010267909090905,0.04248011349439009,-0.0582474,0.0656312,-0.0003344160909090902,0.018005147545454545,0.021240069121453348,-0.0291237,0.0328156,nan,nan,nan,nan,nan,0.009569863636363637,0.031027118181818178,0.03235331691364187,-0.0485093,0.0370288,2.037733983968586,2.037733983968586,0.11899067279454804,1.8199845021753147,2.1293115427068345,11,0.1499795913696289,0,0.0,0.6692843628414158,0,0.0,0.6692846801497984,0,0.0,-1000000000.0,0,0.0,0.8761847635948395,execution_chain_dominant,positive,2.037733983968586,0.11899067279454804,1.8199845021753147,2.1293115427068345,0.05299218000000001,0.20674656666666666,0.2862235061380983,-0.181249,0.781382,0.026496101333333334,0.103373272,0.14311175498168466,-0.0906245,0.390691,nan,nan,nan,nan,nan,0.0027683206666666666,0.024930664666666665,0.028450299803289916,-0.0385416,0.0377268,1.7111284430760674,1.7111284430760674,0.21176835420544435,1.4538319639982582,2.0665634857341306,15,0.14005398750305176,3,28.28192710876465,0.5022386471542227,3,28.28192710876465,0.5022380023231389,15,141.40963554382324,0.0,0,0.0,0.8022841326430841,execution_chain_dominant,positive,1.7111284430760674,0.21176835420544435,1.4538319639982582,2.0665634857341306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
right,1777366098.4592378,1777366098.4592378,contact_refined,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.20997166633605957,7,65.99116325378418,0.04557769000556123,7,65.99116325378418,0.045578042457890246,18,169.6915626525879,0.0,0,0.0,0.8724384899489648,execution_chain_dominant,negative,1.9480371623159252,0.10158992432932741,-2.0574496533851994,-1.7533763208158095,,,,,,,,,,,,,,,,,,,,,,,,,,15,0.139998197555542,1,9.427309036254883,0.7699711741086842,1,9.427309036254883,0.7699705458139998,15,141.40963554382324,0.0,4,37.70923614501953,0.7754425193808517,execution_chain_dominant,negative,1.57052189785198,0.16364360768358843,-1.8497330559098302,-1.3793759800959076,0.033412201111111116,0.04794660111111111,0.04222345106065528,-0.0716035,0.0836422,0.016706094444444444,0.023973294444444446,0.021111725228787025,-0.0358017,0.0418211,nan,nan,nan,nan,nan,0.013418585555555557,0.04566970333333334,0.05074276148215907,-0.0550813,0.0957242,-1.9480371623159252,1.9480371623159252,0.10158992432932741,-2.0574496533851994,-1.7533763208158095,-0.06749825046666666,0.08051511846666666,0.1443969469781438,-0.413156,0.0262838,-0.03374907286666667,0.04025751153333334,0.07219838586663987,-0.206578,0.0131419,nan,nan,nan,nan,nan,0.04238747733333333,0.06490737066666667,0.06089741665222865,-0.0567605,0.104879,-1.57052189785198,1.57052189785198,0.16364360768358843,-1.8497330559098302,-1.3793759800959076
right,1777366098.7492204,1777366098.6592555,contact_refined,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.10000467300415039,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,mixed_or_uncertain,negative,1.7491247800866425,0.2057703339669676,-1.8919887497690215,-1.4445597962925176,,,,,,,,,,,,,,,,,,,,,,,,,,16,0.14992880821228027,0,0.0,0.22930105673137774,0,0.0,0.22929927097353253,16,150.83694458007812,0.0,3,28.28192710876465,0.47922059023529423,execution_chain_dominant,negative,1.591348578180403,0.007956140011432642,-1.6053794806463466,-1.5768072565541413,0.0143623,0.0327849,0.03650108251189271,-0.0368452,0.0491869,0.00718116,0.01639246,0.018250556749710403,-0.0184226,0.0245935,nan,nan,nan,nan,nan,0.069347825,0.069347825,0.032114458984739254,0.0230806,0.0957242,-1.7491247800866425,1.7491247800866425,0.2057703339669676,-1.8919887497690215,-1.4445597962925176,-0.2726948812500001,0.3015638687500001,0.19709921698741548,-0.480357,0.141287,-0.13634750750000002,0.150781995,0.0985496578341327,-0.240179,0.0706434,nan,nan,nan,nan,nan,-0.00012114562500000067,0.009000001875,0.010514761389994524,-0.0160604,0.0159133,-1.591348578180403,1.591348578180403,0.007956140011432642,-1.6053794806463466,-1.5768072565541413
left,1777366098.8191562,1777366098.8191562,contact_refined,-0.04100371214285715,0.04193178785714287,0.015572939762418348,-0.0540824,0.00649653,-0.02050184571428571,0.02096588285714286,0.007786472143918989,-0.0270412,0.00324826,nan,nan,nan,nan,nan,0.03059085428571429,0.035714345714285715,0.026733488897233145,-0.0230248,0.0559904,1.8982826801459844,1.8982826801459844,0.0613724344137697,1.7605749265469945,1.957696062913053,14,0.12994599342346191,14,131.98232650756836,0.0,14,131.98232650756836,0.0,14,131.98232650756836,0.0,0,0.0,0.8691611586094948,execution_chain_dominant,positive,1.8982826801459844,0.0613724344137697,1.7605749265469945,1.957696062913053,0.471793042,0.48323816199999997,0.46465020825845776,-0.0385661,1.16224,0.235896642,0.24161920066666667,0.23232524262846782,-0.019283,0.58112,nan,nan,nan,nan,nan,-0.011517618,0.024573595333333333,0.028723751929931537,-0.0616509,0.0371732,1.646382306749822,1.646382306749822,0.13511407316875443,1.475467209884962,1.891584102538015,15,0.13994407653808594,2,18.854618072509766,0.5300258912640363,2,18.854618072509766,0.5300243104232617,15,141.40963554382324,0.0,0,0.0,0.32577573107830277,output_chain_dominant,positive,1.646382306749822,0.13511407316875443,1.475467209884962,1.891584102538015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
