dataset,kp_case,window,role,joint,case_count,curve_count,mean_target_direction_change_rate_hz,mean_joint_direction_change_rate_hz,mean_target_dominant_freq_hz,mean_joint_dominant_freq_hz,mean_target_extrema_rate_hz,mean_joint_extrema_rate_hz,mean_target_range_rad,mean_joint_range_rad,mean_target_path_rate_radps,mean_joint_path_rate_radps,mean_tracking_err_rms_rad
real,kp40_kd0.8,swing,event_leg,ankle_roll,1,6,34.79481449228294,14.066909681255863,4.041721745176202,5.052848549792992,34.273930986874284,10.94160864880397,0.21845331666666667,0.38812445833333337,1.538605546854164,3.716365600782988,0.1672104927594932
real,kp40_kd0.8,swing,event_leg,hip_pitch,1,6,36.47202882934656,3.664005576657516,3.031523431656398,3.031523431656398,36.47202882934656,2.6054358721173583,1.0151246166666665,0.18318533333333334,10.604845641862243,0.8005208377057368,0.3292734822611101
real,kp40_kd0.8,swing,event_leg,hip_roll,1,6,34.45468723752929,6.188483015382914,3.5366225884163,3.031523431656398,30.286600849185984,2.0361809756883553,0.6855168333333332,0.06337355000000001,6.474669937915721,0.23893517648318144,0.22986960075533489
real,kp40_kd0.8,swing,event_leg,knee_pitch,1,6,29.65217186801377,3.6472028829346566,3.5366225884163,3.031523431656398,29.65217186801377,3.6472028829346566,0.9351146833333334,0.627471,5.357694651500491,3.5170531664995828,0.4269533286354723
real,kp40_kd0.8,swing,opposite_leg,ankle_pitch,1,6,16.021113878478147,8.841271933446512,3.5366225884163,3.5217667308645386,14.97934686766085,4.657401196454461,0.43646788333333336,0.22469756666666665,3.1018252572689167,1.2176737775920883,0.29843767433459817
real,kp40_kd0.8,swing,opposite_leg,ankle_roll,1,6,33.33094344824592,18.21819337587631,3.031523431656398,3.031523431656398,32.81005994283727,14.051125332607116,0.5621209533333333,0.23514185000000007,4.191355162893715,1.471352232034139,0.22825874868493032
real,kp40_kd0.8,swing,opposite_leg,hip_pitch,1,6,43.21296404743561,4.136517691045811,6.06211837221581,3.031523431656398,43.21296404743561,2.0677496729858493,1.26130572,0.19366816666666667,12.586471047611417,0.8231309756850459,0.3628338691517968
real,kp40_kd0.8,swing,opposite_leg,hip_roll,1,6,30.140468331050812,9.363173783929275,4.041721745176202,3.031523431656398,28.039113270619243,4.624814154082854,1.5776523333333332,0.10338545,13.522601997734562,0.4422061360407743,0.6710002235202858
real,kp40_kd0.8,swing,opposite_leg,knee_pitch,1,6,32.76168855181692,3.126319377526007,3.031523431656398,3.031523431656398,32.76168855181692,2.605435872117358,0.5877959166666668,0.40146183333333346,4.202454150358149,1.6350804476079712,0.1886285952863377
real,kp40_kd0.8,touchdown,landing_leg,ankle_pitch,1,6,12.779008666025524,7.937272463369891,18.26564825632996,6.528406601121735,11.588417796520039,7.937272463369891,0.18323999999999996,0.3473285666666667,2.369209712836292,2.5649634490050364,0.2949280264055423
