kp_case,phase,side,joint,joint dominant hz real,joint dominant hz sim,joint dominant hz sim-real,joint dominant hz sim/real,joint dir hz real,joint dir hz sim,joint dir hz sim-real,joint dir hz sim/real,joint path/s real,joint path/s sim,joint path/s sim-real,joint path/s sim/real,joint range real,joint range sim,joint range sim-real,joint range sim/real
kp25_kd0.4,complete_swing,left,ankle_pitch,3.2139152139981326,2.6262682919946556,-0.587646922003477,0.817155437254849,4.792709980729857,8.806877188884568,4.014167208154712,1.8375568779030136,2.0400132503121013,0.9066027977285758,-1.1334104525835256,0.4444102495853273,0.40340005,0.17560949999999997,-0.22779055000000004,0.4353234462910948
kp25_kd0.4,complete_swing,left,ankle_roll,3.2139152139981326,2.6262682919946556,-0.587646922003477,0.817155437254849,8.114765353707533,10.369367037534458,2.254601683826925,1.2778394180919632,2.6937488486100296,0.3162952255963625,-2.3774536230136674,0.11741823138395784,0.4137615,0.06653175,-0.34722975,0.16079734339710194
kp25_kd0.4,complete_swing,right,hip_pitch,3.1912491459079084,3.5252610713028663,0.33401192539495783,1.1046649478381394,5.82085362755064,3.6616129489977016,-2.1592406785529388,0.6290508546146819,0.9710331602678638,0.9322577382878958,-0.03877542197996797,0.9600678704223946,0.2085606666666667,0.17624699999999996,-0.03231366666666674,0.8450634667450875
kp25_kd0.4,complete_swing,right,hip_roll,3.1912491459079084,3.5252610713028663,0.33401192539495783,1.1046649478381394,11.509709377166155,8.207091533477438,-3.302617843688717,0.7130581029056473,0.25065965988732836,0.433171740350627,0.18251208046329864,1.7281270570036595,0.04576446333333334,0.0801477155,0.034383252166666656,1.751308977802937
kp25_kd0.4,complete_swing,right,knee_pitch,3.1912491459079084,3.5252610713028663,0.33401192539495783,1.1046649478381394,1.7199869778653654,6.43936026251337,4.719373284648005,3.7438424507754737,4.356600239559983,1.2638860350116787,-3.092714204548304,0.29010833345116177,0.9186126666666666,0.32098849999999995,-0.5976241666666666,0.34942746997465013
kp25_kd0.4,complete_swing,right,ankle_pitch,3.1912491459079084,3.5252610713028663,0.33401192539495783,1.1046649478381394,7.4077387494054285,8.207091533477438,0.7993527840720098,1.1079077990076485,2.130185839224082,1.0010363270277927,-1.1291495121962891,0.46992910599406634,0.5101571333333333,0.18218,-0.32797713333333334,0.3571056603867279
kp25_kd0.4,complete_swing,right,ankle_roll,4.092214751432471,7.57927066400141,3.4870559125689384,1.852119481595706,14.286582682791439,9.21710757602904,-5.069475106762399,0.6451583125705272,1.3051069215126088,0.3715218375349403,-0.9335850839776685,0.28466773979280513,0.18470573333333332,0.043318529999999994,-0.14138720333333332,0.23452726246360878
kp35_kd0.5,complete_support,left,hip_pitch,4.309321884259179,2.6815059594733164,-1.627815924785863,0.6222570584175096,2.3052724529739534,2.755477559679001,0.45020510670504743,1.1952936652343427,1.534343984547106,0.9013440437149786,-0.6329999408321275,0.587445874453654,0.32405866666666666,0.24280366666666664,-0.08125500000000002,0.7492583647405407
kp35_kd0.5,complete_support,left,hip_roll,4.309321884259179,2.6815059594733164,-1.627815924785863,0.6222570584175096,9.060361844368984,2.755477559679001,-6.304884284689983,0.30412444966439506,0.6218601335122088,0.7339993623664137,0.11213922885420491,1.1803286990289164,0.1213783,0.14939473333333333,0.02801643333333334,1.230819127746338
kp35_kd0.5,complete_support,left,knee_pitch,4.309321884259179,2.6815059594733164,-1.627815924785863,0.6222570584175096,2.565136849366927,4.5585816925108285,1.9934448431439016,1.777130016917375,1.7025120807525225,1.41932717311908,-0.2831849076334425,0.8336664327760466,0.35218066666666664,0.4969303333333333,0.14474966666666667,1.4110096901022393
kp35_kd0.5,complete_support,left,ankle_pitch,5.14299136030343,2.6815059594733164,-2.4614854008301137,0.5213903294045416,7.95036338800706,9.117163385021657,1.1667999970145972,1.1467605869153967,0.800052244322103,0.9521083180123523,0.15205607369024932,1.1900576803194758,0.15035143333333334,0.164565,0.01421356666666665,1.0945356246465225
kp35_kd0.5,complete_support,left,ankle_roll,4.309321884259179,2.6815059594733164,-1.627815924785863,0.6222570584175096,8.805409004462703,11.12355295957852,2.3181439551158167,1.263263631926802,2.35953753694303,0.9897496698121326,-1.3697878671308974,0.41946765173926104,0.31115513333333333,0.214115006,-0.09704012733333334,0.6881294346849921
kp35_kd0.5,complete_support,right,hip_pitch,2.9097579819371995,3.0375865785354246,0.1278285965982251,1.0439310064245007,1.8876886947144709,3.13300085840086,1.2453121636863893,1.6597020828557505,1.6804265229292268,1.4897061544363528,-0.190720368492874,0.8865047856062038,0.5290400333333333,0.269279,-0.2597610333333333,0.5089955070192861
kp35_kd0.5,complete_support,right,hip_roll,2.9097579819371995,3.0375865785354246,0.1278285965982251,1.0439310064245007,5.6988097631148,8.287905415818317,2.5890956527035174,1.4543221760903973,0.8715430690682674,0.5259064357804863,-0.34563663328778105,0.6034199048163074,0.2155914933333333,0.10283023333333334,-0.11276125999999996,0.4769679533428716
kp35_kd0.5,complete_support,right,knee_pitch,2.9097579819371995,3.0375865785354246,0.1278285965982251,1.0439310064245007,1.8876886947144709,3.13300085840086,1.2453121636863893,1.6597020828557505,1.3692590802574618,1.4389950481039582,0.06973596784649638,1.0509297099810972,0.35748766666666665,0.42054433333333335,0.0630566666666667,1.176388369575454
kp35_kd0.5,complete_support,right,ankle_pitch,1.041506655983054,3.0375865785354246,1.9960799225523707,2.9165311244874546,1.075103644885733,11.482344104206812,10.407240459321079,10.680220608336985,0.45856718296404636,0.8161010506782217,0.35753386771417534,1.7796760889062737,0.13054333333333334,0.13297233333333333,0.0024289999999999867,1.0186068483006918
