dataset,case_label,ankle_kp,ankle_kd,diag_csv,source_path,joint,side,axis,sample_count,duration_sec,sample_rate_hz,target_column,residual_peak_hz,f_modal_candidate_hz,zeta_bandwidth,f_n_equiv_hz,half_power_bandwidth_hz,half_power_f1_hz,half_power_f2_hz,residual_peak_prominence,residual_target_power_ratio,output_target_gain_at_residual_peak,target_peak_hz,pos_peak_hz,target_rms_rad,pos_rms_rad,residual_rms_rad,frequency_source,reliable_zeta_bandwidth
real,20260428_162312,nan,nan,t27_tracking_lag_b1_diag_20260428_162312.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260428_162312.csv,left_ankle_roll_joint,left,roll,955,9.552267789840698,99.97625914714085,pos_des_raw_left_ankle_roll_joint,2.8313589016280125,2.8313589016280125,0.05172413793103446,2.835154007972864,0.2928991967201391,2.733725836054633,3.026625032774772,1661.3898583434443,0.9481332859362458,0.027260450823057936,2.8313589016280125,3.026625032774772,0.26614399449933546,0.05359128429361809,0.26128767206392856,t27_walking_residual_fft_half_power,False
real,20260428_162312,nan,nan,t27_tracking_lag_b1_diag_20260428_162312.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260428_162312.csv,right_ankle_pitch_joint,right,pitch,955,9.552267789840698,99.97625914714085,pos_des_raw_right_ankle_pitch_joint,2.8313589016280125,2.8313589016280125,0.03448275862068964,2.833043733018788,0.1952661311467594,2.733725836054633,2.928991967201392,875.534358957266,1.2308108726121254,0.12116811356199027,2.8313589016280125,2.245560508187734,0.14626525326313694,0.1269231357774953,0.21228910959013575,t27_walking_residual_fft_half_power,True
real,20260428_162312,nan,nan,t27_tracking_lag_b1_diag_20260428_162312.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260428_162312.csv,right_ankle_roll_joint,right,roll,955,9.552267789840698,99.97625914714085,pos_des_raw_right_ankle_roll_joint,2.8313589016280125,2.8313589016280125,0.05172413793103446,2.835154007972864,0.2928991967201391,2.733725836054633,3.026625032774772,1559.6209795219236,0.9968435141043105,0.008605062037978723,2.8313589016280125,6.1508831311229235,0.30465069689195456,0.17766610051589532,0.25885710478550294,t27_walking_residual_fft_half_power,False
real,20260428_163825,nan,nan,t27_tracking_lag_b1_diag_20260428_163825.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260428_163825.csv,left_ankle_pitch_joint,left,pitch,882,8.819571018218994,100.00486397558475,pos_des_raw_left_ankle_pitch_joint,2.9298299992847094,2.9298299992847094,0.05000000000000001,2.933499167910051,0.292982999928471,2.7345079993323957,3.0274909992608667,357.8934180676086,4.871134342380744,1.2320822538077978,2.8321689993085526,2.8321689993085526,0.14333429174823428,0.1258016968166042,0.22571602428145618,t27_walking_residual_fft_half_power,True
real,20260428_163825,nan,nan,t27_tracking_lag_b1_diag_20260428_163825.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260428_163825.csv,left_ankle_roll_joint,left,roll,882,8.819571018218994,100.00486397558475,pos_des_raw_left_ankle_roll_joint,2.7345079993323957,2.7345079993323957,0.07142857142857141,2.7415105921024363,0.39064399990462784,2.5391859993800816,2.9298299992847094,994.7911538594138,1.0369880453195461,0.39402394765473087,2.8321689993085526,4.19942299897475,0.2623271272984398,0.09262542246617174,0.25057004790749643,t27_walking_residual_fft_half_power,True
real,20260428_163825,nan,nan,t27_tracking_lag_b1_diag_20260428_163825.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260428_163825.csv,right_ankle_pitch_joint,right,pitch,882,8.819571018218994,100.00486397558475,pos_des_raw_right_ankle_pitch_joint,2.7345079993323957,2.7345079993323957,0.07142857142857141,2.7415105921024363,0.39064399990462784,2.5391859993800816,2.9298299992847094,286.97013945802,1.886881385513612,0.465303899465305,2.8321689993085526,2.8321689993085526,0.23052515797578177,0.12454592618221684,0.2881882087206912,t27_walking_residual_fft_half_power,True
real,20260428_163825,nan,nan,t27_tracking_lag_b1_diag_20260428_163825.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260428_163825.csv,right_ankle_roll_joint,right,roll,882,8.819571018218994,100.00486397558475,pos_des_raw_right_ankle_roll_joint,2.8321689993085526,2.8321689993085526,0.034482758620689606,2.8338543127569014,0.1953219999523137,2.7345079993323957,2.9298299992847094,70.67902763686018,1.1803238798396247,0.1850515834758749,2.8321689993085526,2.2462029994516106,0.1823665342359873,0.06065193490327289,0.2050970028836799,t27_walking_residual_fft_half_power,True
real,20260428_164817,nan,nan,t27_tracking_lag_b1_diag_20260428_164817.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260428_164817.csv,left_ankle_pitch_joint,left,pitch,2229,22.287853002548218,100.00963303846062,pos_des_raw_left_ankle_pitch_joint,2.8811368892915903,2.8811368892915903,0.021186440677966125,2.8817837281992214,0.12208207158015227,2.832304060659529,2.9543861322396814,510.1673765704861,44.53258301191771,6.596742216121515,4.321705333937385,2.85672047497556,0.2800072540109198,0.1147550350887833,0.2921778746269125,t27_walking_residual_fft_half_power,True
real,20260428_164817,nan,nan,t27_tracking_lag_b1_diag_20260428_164817.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260428_164817.csv,left_ankle_roll_joint,left,roll,2229,22.287853002548218,100.00963303846062,pos_des_raw_left_ankle_roll_joint,2.832304060659529,2.832304060659529,0.017241379310344866,2.832725127198785,0.09766565726412191,2.7834712320274684,2.8811368892915903,888.6611277093431,0.9680130623549933,0.4348122089899984,2.85672047497556,2.85672047497556,0.2568345485915232,0.04637421677883311,0.25418330372057674,t27_walking_residual_fft_half_power,False
real,20260428_164817,nan,nan,t27_tracking_lag_b1_diag_20260428_164817.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260428_164817.csv,right_ankle_pitch_joint,right,pitch,2229,22.287853002548218,100.00963303846062,pos_des_raw_right_ankle_pitch_joint,2.85672047497556,2.85672047497556,0.012820512820512867,2.8569552771355733,0.07324924294809154,2.8078876463434987,2.8811368892915903,379.7138816641017,2.3816402242821524,1.13908479010308,2.8811368892915903,2.85672047497556,0.2969732406377426,0.23004686507780275,0.30372204078363013,t27_walking_residual_fft_half_power,True
real,20260428_164817,nan,nan,t27_tracking_lag_b1_diag_20260428_164817.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260428_164817.csv,right_ankle_roll_joint,right,roll,2229,22.287853002548218,100.00963303846062,pos_des_raw_right_ankle_roll_joint,2.85672047497556,2.85672047497556,0.021367521367521392,2.8573728461926504,0.12208207158015227,2.7834712320274684,2.9055533036076207,162.93051013655605,0.8714784285601563,0.29111462114941145,2.85672047497556,2.929969717923651,0.14684594300070147,0.05815096171796718,0.15434713892486224,t27_walking_residual_fft_half_power,False
real,20260429_161248,nan,nan,t27_tracking_lag_b1_diag_20260429_161248.csv,test_logs/data_csv/t27_tracking_lag_b1_diag_20260429_161248.csv,left_ankle_pitch_joint,left,pitch,3093,30.929970502853394,100.00009536752259,pos_des_raw_left_ankle_pitch_joint,2.8564480366211287,2.8564480366211287,0.01282051282051282,2.8566828163886417,0.07324225734925971,2.8076198650549555,2.8808621224042152,1548.9609298841358,19.58901935474182,5.219682120403691,4.296879097823236,2.8564480366211287,0.14636468638386693,0.12361626472408868,0.20347710381994208,t27_walking_residual_fft_half_power,True
