kp_case,dataset,phase,role,side,joint,case_count,curve_count,mean_duration_sec,mean_target_direction_change_rate_hz,mean_joint_direction_change_rate_hz,mean_target_extrema_rate_hz,mean_joint_extrema_rate_hz,mean_target_dominant_freq_hz,mean_joint_dominant_freq_hz,mean_target_range_rad,mean_joint_range_rad,mean_target_path_rate_radps,mean_joint_path_rate_radps,mean_tracking_err_rms_rad
kp25_kd0.4,sim,complete_swing,swing_leg,left,hip_pitch,1,2,0.37999796867370605,26.846741916986637,2.6988693469668474,25.71036241866968,1.1363794983169582,2.6262682919946556,2.6262682919946556,0.7616423000000001,0.191227,4.686671060649099,0.7767177888833364,0.18876865815509145
kp25_kd0.4,sim,complete_swing,swing_leg,left,hip_roll,1,2,0.37999796867370605,23.01149307170283,8.096608040900541,20.312623724735985,4.971628343600763,2.6262682919946556,2.6262682919946556,1.62875,0.13483784999999998,8.659437774253444,0.6111293828069513,0.5440205228167412
kp25_kd0.4,sim,complete_swing,swing_leg,left,knee_pitch,1,2,0.37999796867370605,21.164844425401846,6.534118192250652,21.164844425401846,6.534118192250652,2.6262682919946556,2.6262682919946556,0.9714425,0.46727300000000005,3.753715409473282,1.8000322304605447,0.3147792174137093
kp25_kd0.4,sim,complete_swing,swing_leg,right,ankle_pitch,1,2,0.29000139236450195,21.969677693986213,8.207091533477438,21.969677693986213,8.207091533477438,3.5252610713028663,3.5252610713028663,0.4512425,0.18218,2.631642944934552,1.0010363270277927,0.2250059750653158
kp25_kd0.4,sim,complete_swing,swing_leg,right,ankle_roll,1,2,0.29000139236450195,24.87357541457145,9.21710757602904,23.484701757813614,3.6616129489977016,3.5252610713028663,7.57927066400141,0.40180000000000005,0.043318529999999994,2.867195972392567,0.3715218375349403,0.133069791077425
kp25_kd0.4,sim,complete_swing,swing_leg,right,hip_pitch,1,2,0.29000139236450195,20.201946423022143,3.6616129489977016,20.201946423022143,3.6616129489977016,3.5252610713028663,3.5252610713028663,0.6749895,0.17624699999999996,5.776660245200642,0.9322577382878958,0.21134309277789964
kp25_kd0.4,sim,complete_swing,swing_leg,right,hip_roll,1,2,0.29000139236450195,33.964532583530925,8.207091533477438,32.57565892677309,3.6616129489977016,3.5252610713028663,3.5252610713028663,1.696617,0.0801477155,10.989851186617653,0.433171740350627,0.6098404117894493
kp25_kd0.4,sim,complete_swing,swing_leg,right,knee_pitch,1,2,0.29000139236450195,20.706954444297946,6.43936026251337,20.706954444297946,5.050486605755536,3.5252610713028663,3.5252610713028663,0.5986639999999999,0.32098849999999995,3.3828327609356537,1.2638860350116787,0.2372908833930938
kp30_kd0.4,real,complete_support,support_leg,left,ankle_pitch,1,3,0.26340500513712567,16.173454068308107,9.689417762396031,13.626504691886026,6.250710576198313,4.195234300218888,4.195234300218888,0.37775033333333335,0.24398447,4.175185096219567,1.1687087587772647,0.334399617306887
kp30_kd0.4,real,complete_support,support_leg,left,ankle_roll,1,3,0.26340500513712567,22.1591106309279,10.217777041972314,21.3656973377731,7.670827665550237,4.195234300218888,4.195234300218888,0.6455896666666666,0.2964179333333334,4.366818839744854,1.9033711248083935,0.2752377347938136
kp30_kd0.4,real,complete_support,support_leg,left,hip_pitch,1,3,0.26340500513712567,40.91124235952284,0.7934132931547998,40.91124235952284,0.7934132931547998,5.861093579322802,4.195234300218888,1.5890496666666667,0.42498300000000006,18.707372259171034,1.8191068814456772,0.5835032419796843
kp30_kd0.4,real,complete_support,support_leg,left,hip_roll,1,3,0.26340500513712567,28.773219737325572,10.217777041972314,24.37438976101538,3.967066465774,4.195234300218888,4.195234300218888,1.197109,0.09855943333333334,10.916682204324966,0.4360103823724759,0.4302967051990371
kp30_kd0.4,real,complete_support,support_leg,left,knee_pitch,1,3,0.26340500513712567,30.721696106253773,2.645293893042918,30.721696106253773,2.645293893042918,4.195234300218888,4.195234300218888,1.0146203333333335,0.4038903333333333,6.889601690350681,1.8569874298650217,0.27992329104568187
kp30_kd0.4,real,complete_support,support_leg,right,ankle_pitch,1,3,0.3632773558298747,14.680326172715347,7.5668290473837585,13.605091062193855,4.055849720121389,1.7082834753651948,2.8201241693354597,0.2578493333333333,0.2511642333333333,2.3023983947972586,1.0276132448659128,0.3951301487513643
