dataset,case_label,diag_csv,step_index,touchdown_side,window,side,axis,cycle_index,lag_ms,target_amplitude_rad,joint_amplitude_rad,amplitude_gain,segment_duration_sec,equivalent_frequency_hz,segment_tracking_err_rms_rad,segment_target_path_rad,segment_joint_path_rad
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,swing,right,pitch,2,199.98788833618164,0.19413200000000003,0.12404599999999999,0.6389776028681514,0.09010887145996094,5.548843214867811,0.13073209799635666,0.25426340000000003,0.12404599999999999
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,left,roll,1,29.998183250427246,0.02173259,0.008032000000000011,0.3695831927993862,0.03004312515258789,16.642742639473056,0.1824710058830033,0.19224601000000002,0.018626000000000004
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,left,roll,2,29.998183250427246,0.006946290000000001,0.046693999999999986,nan,0.0200345516204834,24.956884959122227,0.17062542883835738,0.00984069,0.046693999999999986
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,left,pitch,1,39.99757766723633,0.013180999999999998,0.0170789,1.2957211137243003,0.01997971534729004,25.02538155869262,0.2811872313815476,0.022553000000000045,0.0170789
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,left,pitch,2,39.99757766723633,0.049489000000000005,0.0608013,1.2285821091555698,0.019929885864257812,25.087951000095703,0.2591744703340011,0.06694099999999992,0.0608013
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,left,pitch,3,39.99757766723633,0.04382200000000003,0.0759732,1.7336771484642408,0.019997358322143555,25.003302533532043,0.21710869516983114,0.13390000000000002,0.0759732
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,left,pitch,4,39.99757766723633,0.033495,0.087365,2.608299746230781,0.02004075050354004,24.94916544725603,0.12482711477346044,0.033495,0.087365
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,right,roll,1,0.0,0.26509499999999997,0.059106052,0.22296177596710615,0.01997971534729004,25.02538155869262,0.16193552984261475,0.479009,0.059106052
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,right,roll,2,0.0,0.117862,0.0345474,0.29311737455668496,0.020070314407348633,24.91241491547974,0.3250984389571206,0.5095240000000001,0.0345474
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,right,roll,3,0.0,0.154732,0.018396759999999998,0.1188943463536954,0.019929885864257812,25.087951000095703,0.2357069962924574,0.298098,0.018396759999999998
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,right,roll,4,0.0,0.06734699999999999,0.00648016,0.09622047010260294,0.019997358322143555,25.003302533532043,0.3615487313136859,0.27175299999999997,0.015234159999999997
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,right,roll,5,0.0,0.079657,0.0262749,0.3298504839499353,0.02004075050354004,24.94916544725603,0.22579227732494758,0.17336900000000002,0.0262749
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,right,roll,6,0.0,0.05539600000000003,0.007764010000000001,0.1401547043107805,0.019989728927612305,25.01284543730544,0.2706132008347169,0.13688599999999998,0.007764010000000001
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,right,roll,7,0.0,0.03537199999999996,0.00574231,0.16234055184892024,0.02002739906311035,24.965798026213974,0.27219335422692587,0.12252600000000002,0.00574231
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,right,pitch,1,0.0,0.23826499999999998,0.070657,0.29654796130359057,0.05007767677307129,9.98448874267405,0.18925147475913717,0.7030407999999999,0.070657
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,4,right,touchdown,right,pitch,2,0.0,0.061612799999999995,0.0020469999999999933,0.033223615872026484,0.019989728927612305,25.01284543730544,0.12347293265776917,0.2335286,0.0020630000000000093
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,roll,1,39.99757766723633,0.007739300000000001,0.10966020000000001,nan,0.019954442977905273,25.057076288906146,0.056179686769893385,0.012705900000000003,0.10966020000000001
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,roll,2,39.99757766723633,0.0519119,0.1600118,3.0823722499080177,0.04997849464416504,10.004302921884317,0.07252436491653455,0.06572929999999999,0.16001180000000004
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,roll,3,39.99757766723633,0.1558894,0.061909000000000006,0.39713412201214454,0.06002521514892578,8.329832700465515,0.19061538253938645,0.2794354,0.11638699999999998
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,roll,4,39.99757766723633,0.24052,0.0876064,0.36423748544819556,0.029719114303588867,16.8241891360679,0.36025973068324957,0.27941,0.0876064
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,roll,5,39.99757766723633,0.050757,0.0196181,0.38651023504147214,0.0200960636138916,24.88049448919788,0.4044413443863275,0.09285700000000002,0.0196181
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,roll,6,39.99757766723633,0.06917600000000002,0.013822500000000001,0.1998164103157164,0.020028352737426758,24.96460924944944,0.43635887721733896,0.22195200000000004,0.013822500000000001
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,roll,7,39.99757766723633,0.043931,0.036123100000000005,0.8222690127700258,0.020006418228149414,24.991979788590562,0.3314637885686107,0.18252700000000005,0.036123100000000005
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,roll,8,39.99757766723633,0.053076999999999985,0.03348999999999999,0.6309701000433333,0.01996755599975586,25.040620895522387,0.3435840299111704,0.1432529999999999,0.03348999999999999
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,roll,9,39.99757766723633,0.02963100000000002,0.020928000000000002,0.7062873342107924,0.020051002502441406,24.93640903686088,0.22871555872524285,0.14138500000000004,0.020928000000000002
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,pitch,1,49.99697208404541,0.052398,0.047791999999999946,0.9120958815221945,0.03993082046508789,12.521656058561517,0.20858875744248542,0.06497599999999998,0.06175000000000008
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,pitch,2,49.99697208404541,0.006176999999999988,0.13726700000000003,nan,0.02000117301940918,24.99853381173189,0.15397161810000354,0.026325000000000043,0.13726700000000003
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,pitch,3,49.99697208404541,0.10648700000000003,0.4322825,4.059486134457726,0.05006265640258789,9.987484403127947,0.24107528685589935,0.3614609999999999,0.43228249999999996
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,pitch,4,49.99697208404541,0.021019999999999983,0.0681495,3.2421265461465296,0.0201873779296875,24.767951625094483,0.23128981899577133,0.4785564,0.0681495
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,left,pitch,5,49.99697208404541,0.04700599999999999,0.1158643,2.4648832063991835,0.10007333755493164,4.9963358094811525,0.4158766622607231,0.04700599999999999,0.1158643
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,right,roll,1,79.99515533447266,0.5040213,0.0770254,0.15282171606636463,0.1299581527709961,3.8473923285218423,0.3107931503501106,0.6176564999999999,0.10941200000000001
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,right,roll,2,79.99515533447266,0.0914105,0.004808200000000002,0.05260008423539967,0.059854745864868164,8.353556477022414,0.04078930940834095,0.1048475,0.007448599999999996
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,right,roll,3,79.99515533447266,0.0237711,0.001086199999999999,0.04569414120507671,0.029995203018188477,16.669332082760373,0.01620671742685807,0.055339519999999996,0.0082448
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,right,pitch,1,89.99454975128174,0.1143789,0.0386474,0.33788924355803385,0.05994915962219238,8.34040048519557,0.05303028641061042,0.1688733,0.0386474
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,right,pitch,2,89.99454975128174,0.20388520000000002,0.1426224,0.6995230649404665,0.06021523475646973,8.303546469961713,0.19639221774198726,0.7088088000000001,0.1426224
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,right,pitch,3,89.99454975128174,0.05779299999999998,0.21463200000000002,3.7138061702974423,0.059854745864868164,8.353556477022414,0.055399820158295005,0.09545099999999995,0.21463200000000002
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,swing,right,pitch,4,89.99454975128174,0.051655000000000006,0.054232999999999976,1.0499080437518142,0.01994633674621582,25.067259535506388,0.16760220797471614,0.051655000000000006,0.054232999999999976
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,touchdown,left,roll,1,0.0,0.011157000000000028,0.012963000000000002,1.161871470825488,0.019969940185546875,25.037631327602675,0.21504759806610255,0.023867000000000027,0.012963000000000002
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,touchdown,left,roll,2,0.0,0.012398999999999993,0.023082999999999992,1.861682393741431,0.019946813583374023,25.066660291885302,0.21566756546592722,0.016744999999999954,0.023082999999999992
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,touchdown,left,roll,3,0.0,0.017979000000000023,0.004484999999999989,0.24945770065075829,0.019986629486083984,25.016724323034712,0.22428092131298194,0.022116999999999998,0.00772500000000001
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,touchdown,left,roll,4,0.0,0.196996,0.0955097,0.48483065646002965,0.0700376033782959,7.13902212357749,0.1810458010508287,0.196996,0.0955097
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,touchdown,left,pitch,1,0.0,0.0,0.0403018,nan,0.1399078369140625,3.5737812193259897,0.3577068778238284,0.0,0.0441744
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,touchdown,right,roll,1,29.998183250427246,0.003400399999999998,0.016404600000000002,nan,0.029998779296875,16.66734486266531,0.013849726471937992,0.006557999999999994,0.016404600000000002
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,touchdown,right,roll,2,29.998183250427246,0.0602781,0.001525499999999999,0.02530769881598788,0.08000516891479492,6.2495962046214455,0.041593417516898434,0.0602781,0.034919099999999995
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,touchdown,right,pitch,1,29.998183250427246,0.012582000000000038,0.007224000000000008,0.5741535526943241,0.019969940185546875,25.037631327602675,0.26359009914006,0.018164000000000013,0.007224000000000008
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,touchdown,right,pitch,2,29.998183250427246,0.003469,0.09397399999999995,nan,0.05994057655334473,8.341594771865765,0.22607370018488598,0.03691300000000003,0.09397399999999995
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,5,left,touchdown,right,pitch,3,29.998183250427246,0.002442999999999973,0.05970700000000001,nan,0.019940614700317383,25.074452694381673,0.1486893306024343,0.010889000000000038,0.05970700000000001
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,left,roll,1,9.999394416809082,0.0026309999999999945,0.0716617,nan,0.030074357986450195,16.62545881196439,0.4602573928630234,0.29375900000000005,0.0716617
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,left,roll,2,9.999394416809082,0.043931,0.010856500000000005,0.24712617513828516,0.020006418228149414,24.991979788590562,0.3601439665208577,0.18252700000000005,0.010856500000000005
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,left,roll,3,9.999394416809082,0.053076999999999985,0.01898799999999999,0.35774440906607374,0.01996755599975586,25.040620895522387,0.39532425112310443,0.1432529999999999,0.01898799999999999
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,left,roll,4,9.999394416809082,0.02963100000000002,0.04533040000000001,1.5298302453511519,0.020051002502441406,24.93640903686088,0.274124249554808,0.14138500000000004,0.04533040000000001
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,left,roll,5,9.999394416809082,0.010894999999999988,0.024980000000000002,2.2927948600275383,0.019838809967041016,25.20312462444418,0.26217634740062523,0.06965500000000002,0.024980000000000002
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,left,roll,6,9.999394416809082,0.01124799999999998,0.024739999999999984,2.1995021337126626,0.030144691467285156,16.586668353949825,0.21624450177634574,0.046272000000000035,0.024739999999999984
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,left,roll,7,9.999394416809082,0.012398999999999993,0.01311000000000001,1.0573433341398515,0.019946813583374023,25.066660291885302,0.2073008996515291,0.016744999999999954,0.01311000000000001
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,left,roll,8,9.999394416809082,0.017979000000000023,0.0069079999999999975,0.38422604149285217,0.019986629486083984,25.016724323034712,0.22615112941349638,0.022116999999999998,0.0069079999999999975
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,left,roll,9,9.999394416809082,0.4239634,0.215822,0.509058093222198,0.11004328727722168,4.5436665186164165,0.1655285012599662,0.42396340000000005,0.21582200000000004
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,left,pitch,1,0.0,0.07649499999999998,0.1767728,2.3109065952023014,0.3100574016571045,1.612604625233088,0.3965630123941683,0.07649499999999998,0.25990599999999997
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,right,roll,1,79.99515533447266,0.016616600000000002,0.0012326999999999998,0.074184851293285,0.020085573196411133,24.89348922784735,0.02814678470956615,0.030053600000000007,0.003323299999999998
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,right,roll,2,79.99515533447266,0.0237711,0.001086199999999999,0.04569414120507671,0.029995203018188477,16.669332082760373,0.01620671742685807,0.055339519999999996,0.0082448
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,right,roll,3,79.99515533447266,0.007531600000000003,0.0056830000000000006,nan,0.01996755599975586,25.040620895522387,0.017666913616135673,0.045343999999999995,0.0056830000000000006
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,right,roll,4,79.99515533447266,0.009827100000000002,0.0081478,nan,0.020051002502441406,24.93640903686088,0.00950516681845546,0.021277100000000004,0.0081478
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,right,roll,5,79.99515533447266,0.013292799999999997,0.011664500000000001,0.8775051155512762,0.019838809967041016,25.20312462444418,0.007275878818168064,0.016009800000000008,0.011664500000000001
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,right,roll,6,79.99515533447266,0.003400399999999998,0.008991199999999998,nan,0.029998779296875,16.66734486266531,0.011005575201346816,0.006557999999999994,0.008991199999999998
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,right,roll,7,79.99515533447266,0.0602781,0.1296632,2.151083063334777,0.08000516891479492,6.2495962046214455,0.026032355390287764,0.0602781,0.12966320000000003
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,right,pitch,1,179.98909950256348,0.006151999999999991,0.020792000000000033,nan,0.020085573196411133,24.89348922784735,0.18443180933342274,0.03150599999999998,0.020792000000000033
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,right,pitch,2,179.98909950256348,0.009409,0.09339199999999998,nan,0.03995180130004883,12.515080264963895,0.17019793004440448,0.14398300000000003,0.09339199999999998
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,right,pitch,3,179.98909950256348,0.004555000000000031,0.070388,nan,0.019905805587768555,25.11830017606688,0.06694086328743204,0.02157900000000007,0.070388
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,right,pitch,4,179.98909950256348,0.02132099999999998,0.07608100000000001,3.5683598330284734,0.020087718963623047,24.89083010895625,0.026959196396282553,0.04050499999999996,0.07608100000000001
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,swing,right,pitch,5,179.98909950256348,0.014237999999999973,0.081228,5.705014749262547,0.02008199691772461,24.8979223554553,0.06664891002359556,0.016178000000000026,0.081228
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,left,roll,1,0.0,0.0468262,0.0329344,0.7033327496145321,0.0499422550201416,10.011562349324256,0.05940662181178002,0.39080600000000004,0.0796908
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,left,roll,2,0.0,0.00673606,0.01651663,nan,0.020061731338500977,24.923073266385405,0.015798975518567654,0.031029139999999997,0.01651663
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,left,roll,3,0.0,0.025488899999999995,0.0025083999999999974,0.09841146538297055,0.02000260353088379,24.99674600998844,0.016252484906827836,0.0308519,0.011895199999999998
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,left,pitch,1,9.999394416809082,0.121838,0.06431268,0.5278540356867315,0.0499422550201416,10.011562349324256,0.3088066019617544,0.29359599999999997,0.06431268
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,left,pitch,2,9.999394416809082,0.010916000000000037,0.009952215,0.9117089593257574,0.020002126693725586,24.9973419154896,0.30384310632096007,0.03238399999999997,0.009952215
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,left,pitch,3,9.999394416809082,0.029334000000000027,0.036127765,1.2316003613554225,0.03008580207824707,16.619134789878675,0.2581661195201281,0.047291999999999945,0.036127765000000006
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,left,pitch,4,9.999394416809082,0.010602,0.0406176,3.831126202603282,0.01999044418334961,25.011950480643083,0.22537907973141608,0.040816000000000074,0.0406176
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,right,roll,1,19.998788833618164,0.127873,0.035446200000000004,0.2771984703573077,0.0399630069732666,12.51157102203237,0.08993618527536065,0.3061274,0.03955919999999998
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,right,roll,2,19.998788833618164,0.042061799999999996,0.018969,0.45097927335492066,0.03002619743347168,16.65212523523293,0.06557687216743587,0.2712072,0.04302974
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,right,roll,3,19.998788833618164,0.0814089,0.015944800000000002,0.19586064914278414,0.020061731338500977,24.923073266385405,0.10780500011887205,0.2186249,0.015944800000000002
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,right,roll,4,19.998788833618164,0.024553600000000002,0.000962600000000001,0.03920402710804122,0.01999044418334961,25.011950480643083,0.023479166249606623,0.0850712,0.0041736000000000065
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,right,pitch,1,29.998183250427246,0.077847,0.2386714,3.0659036314822665,0.0399630069732666,12.51157102203237,0.4054418067278657,0.13628699999999994,0.2386714
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,right,pitch,2,29.998183250427246,0.009566999999999992,0.048534999999999995,nan,0.020014286041259766,24.982155195006314,0.5007765192205668,0.350851,0.048534999999999995
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,6,right,touchdown,right,pitch,3,29.998183250427246,0.03878699999999996,0.02901100000000001,0.7479567896460164,0.049958229064941406,10.008361172091247,0.6202950616245734,0.03878699999999996,0.02901100000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,roll,1,19.999980926513672,0.004731569999999999,0.033055600000000004,nan,0.019887685775756836,25.14118563807469,0.0891641640513551,0.02199045,0.033055600000000004
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,roll,2,19.999980926513672,0.01692758,0.0832957,4.920709280357854,0.029977083206176758,16.679407951770816,0.05248179546280882,0.021690779999999996,0.0832957
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,roll,3,19.999980926513672,0.004546599999999998,0.0556615,nan,0.019977569580078125,25.028069505442048,0.029435484009949626,0.007604600000000003,0.0556615
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,roll,4,19.999980926513672,0.3249325,0.1723155,0.5303116801181784,0.08000612258911133,6.249521709330393,0.1883819538216401,0.3313445,0.2788921
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,roll,5,19.999980926513672,0.11790699999999998,0.0002740000000000242,0.002323865419356139,0.03012371063232422,16.59822078703264,0.2606741297434404,0.13151500000000005,0.005752000000000007
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,roll,6,19.999980926513672,0.09175299999999997,0.018974999999999992,0.20680522707704377,0.030146121978759766,16.585881273627432,0.25160947427461866,0.11892899999999995,0.02605899999999997
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,roll,7,19.999980926513672,0.005498000000000003,0.026727,nan,0.02001047134399414,24.986917669486477,0.27684258340375795,0.018125999999999975,0.026727
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,roll,8,19.999980926513672,0.02812300000000001,0.01950199999999999,0.6934537567115878,0.02000117301940918,24.99853381173189,0.3305858569660838,0.03704300000000005,0.01950199999999999
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,pitch,1,49.99995231628418,0.011390000000000011,0.01998899999999998,1.7549604916593466,0.019887685775756836,25.14118563807469,0.06368098466051962,0.036568000000000045,0.01998899999999998
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,pitch,2,49.99995231628418,0.09016900000000003,0.2501395,2.774118599518681,0.07998371124267578,6.251272818323814,0.05767467848607587,0.129495,0.2501395
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,pitch,3,49.99995231628418,0.433201,0.2301235,0.5312164561023636,0.050138235092163086,9.972429206590741,0.34200077200080753,0.829541,0.23012349999999998
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,pitch,4,49.99995231628418,0.1694846,0.019976999999999995,0.11786911613208512,0.020021677017211914,24.972933065005893,0.09304478969177514,0.20934259999999996,0.019976999999999995
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,pitch,5,49.99995231628418,0.0973687,0.02745700000000001,0.2819900029475592,0.020002365112304688,24.997043959187565,0.2142423003576791,0.32829010000000003,0.02745700000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,left,pitch,6,49.99995231628418,0.143621,0.149814,1.0431204350338739,0.03998756408691406,12.503887431433341,0.3862136975309835,0.16596699999999998,0.149814
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,right,roll,1,189.99981880187988,0.03570000000000001,0.010167550000000001,0.2848053221288515,0.019887685775756836,25.14118563807469,0.38361296882372065,0.059014000000000066,0.010167550000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,right,roll,2,189.99981880187988,0.03809999999999997,0.0396073,1.0395616797900271,0.030159473419189453,16.578538791127134,0.30003717001002145,0.04600199999999993,0.039607300000000005
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,right,roll,3,189.99981880187988,0.3325541,0.0971939,0.2922649277215346,0.06001901626586914,8.330693022110289,0.1626467824702747,0.3325541,0.09719390000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,right,pitch,1,109.9998950958252,0.0889056,0.004072999999999993,0.04581263722420177,0.019887685775756836,25.14118563807469,0.07892680145164041,0.11116960000000001,0.004195000000000004
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,right,pitch,2,109.9998950958252,0.03917700000000002,0.00617100000000001,0.15751588942491787,0.01999807357788086,25.002408259615155,0.030568488486239127,0.104657,0.00617100000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,right,pitch,3,109.9998950958252,0.2807498,0.022326999999999986,0.07952632557529866,0.09013247489929199,5.54739011170687,0.35264463383863504,0.8025301999999999,0.10939899999999997
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,right,pitch,4,109.9998950958252,0.4386468,0.136841,0.3119616967455365,0.04990410804748535,10.019215242244869,0.14766093719398732,0.5595728,0.136841
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,swing,right,pitch,5,109.9998950958252,0.015840999999999994,0.048788,3.0798560696925708,0.019983530044555664,25.020604411992792,0.0507450776233518,0.056427000000000005,0.048788
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,touchdown,left,roll,1,19.999980926513672,0.016160000000000008,0.055758,3.4503712871287116,0.029883861541748047,16.731438783488375,0.3130838054590975,0.024504000000000026,0.055758
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,touchdown,left,roll,2,19.999980926513672,0.005950000000000011,0.06941900000000001,nan,0.020032405853271484,24.959558210944753,0.18281909466099724,0.015191999999999983,0.06941900000000001
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,1,left,touchdown,left,roll,3,19.999980926513672,0.19136600000000004,0.06551400000000002,0.3423492156391418,0.05014753341674805,9.970580124944137,0.0967035833867253,0.19136600000000004,0.10382799999999998
