timestamp_ns,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint
1775801496315896640,0.00306892,0.00306892,-0.00306892,0.00920582,5.73806e-06,-0.00286425,-0.00306892,0.00920582,-0.00920582,-0.00306892,-5.88715e-06,-0.00286403
1775801496316611251,0.00306892,0.00306892,-0.00306892,0.00920582,5.73806e-06,-0.00286425,-0.00306892,0.00920582,-0.00920582,-0.00306892,-5.88715e-06,-0.00286403
1775801496317865655,0.00306892,0.00306892,0.00920582,0.00306892,0.0017465,-9.39639e-06,0.00920582,0.00306892,0.0153437,-0.00920582,0.00173432,-0.00571799
1775801496318645030,0.00306892,-0.00306892,0.00920582,0.00306892,-0.00173475,-0.00571866,-0.00306892,-0.00306892,-0.00920582,-0.00306892,-0.00174636,-9.63038e-06
1775801496319858426,0.00306892,0.00920582,-0.00920582,0.00306892,-0.0017465,9.39639e-06,0.00306892,0.00306892,0.0153437,-0.00306892,-0.00175787,-0.00573725
1775801496320625216,0.00306892,-0.00306892,-0.00920582,0.00306892,5.73806e-06,-0.00286425,0.00920582,0.00306892,0.00306892,-0.00306892,-0.00175787,-0.00573725
1775801496321855060,0.00306892,0.00306892,0.0214815,-0.00306892,-0.00173475,-0.00571866,0.00920582,-0.00306892,0.00920582,-0.00306892,0.00174636,9.63038e-06
1775801496322761179,0.00306892,0.00306892,0.00920582,-0.00306892,0.0017577,-0.00573745,0.00306892,0.00306892,0.00306892,0.00306892,-0.00175787,-0.00573725
1775801496323868593,0.00306892,0.00306892,0.0153437,0.00920582,0.0017465,-9.39639e-06,0.00920582,0.00306892,0.00306892,0.00306892,-0.00348657,0.00284433
1775801496324644806,0.00306892,0.00306892,0.0153437,0.00920582,0.0017465,-9.39639e-06,0.00920582,0.00306892,0.00306892,0.00306892,-0.00348657,0.00284433
1775801496325861810,0.00306892,-0.00306892,0.00306892,0.00306892,5.73806e-06,-0.00286425,0.00306892,0.00920582,-0.00306892,0.00306892,-5.88715e-06,-0.00286403
1775801496326760385,0.00306892,0.00306892,0.00306892,0.00306892,-0.00173475,-0.00571866,0.00306892,0.00920582,0.00306892,-0.00306892,-5.88715e-06,-0.00286403
1775801496327861635,0.00306892,0.00306892,0.0153437,-0.00920582,0.0017465,-9.39639e-06,0.00306892,0.00306892,0.00920582,-0.00306892,0.00173432,-0.00571799
1775801496328640005,0.00306892,-0.00306892,-0.00920582,0.00920582,5.73806e-06,-0.00286425,0.00306892,0.00306892,0.00920582,0.00306892,-1.76596e-05,-0.00859121
1775801496329863264,0.00306892,-0.00306892,0.00306892,0.00920582,0.0017577,-0.00573745,0.00306892,0.00920582,-0.00306892,0.00306892,5.88715e-06,0.00286403
1775801496330763845,0.00306892,0.00306892,0.0153437,0.00920582,0.0017465,-9.39639e-06,0.00920582,0.00306892,0.00306892,-0.00920582,0.00174636,9.63038e-06
1775801496331896285,0.00306892,0.00306892,0.00306892,0.00306892,-0.00173475,-0.00571866,0.00306892,0.00306892,0.00920582,0.00306892,-5.88715e-06,-0.00286403
1775801496332657072,0.00306892,0.00306892,0.00306892,0.00306892,-0.00173475,-0.00571866,0.00306892,0.00306892,0.00920582,0.00306892,-1.76596e-05,-0.00859121
1775801496333861285,0.00306892,0.00306892,-0.0153437,0.00306892,-0.00173475,-0.00571866,-0.00306892,0.00306892,-0.00920582,-0.00920582,0.00173432,-0.00571799
1775801496334781550,0.00920582,0.00920582,0.00920582,0.00306892,5.73806e-06,-0.00286425,0.00306892,0.00306892,0.00306892,-0.00306892,0.00348657,-0.00284433
1775801496335857687,0.00306892,-0.00306892,0.00306892,0.00306892,5.73806e-06,-0.00286425,0.00306892,0.00306892,-0.00306892,-0.00306892,-5.88715e-06,-0.00286403
1775801496336632676,0.00306892,0.00306892,-0.00306892,0.00920582,5.73806e-06,-0.00286425,-0.00306892,0.00306892,0.0153437,-0.0153437,0.00174636,9.63038e-06
1775801496337878408,0.00306892,0.00306892,0.00306892,-0.00306892,5.73806e-06,-0.00286425,0.00920582,0.00306892,-0.0153437,-0.0153437,-5.88715e-06,-0.00286403
1775801496338761023,0.00920582,0.00306892,0.00920582,0.00306892,0.0017577,-0.00573745,0.00306892,0.00306892,0.00920582,-0.00306892,-0.00174636,-9.63038e-06
1775801496339870381,0.00306892,0.00920582,0.00920582,0.00306892,-0.0017465,9.39639e-06,0.00306892,0.00306892,0.00306892,-0.00920582,-5.88715e-06,-0.00286403
1775801496340642048,0.00306892,0.00920582,0.00920582,0.00306892,-0.0017465,9.39639e-06,0.00306892,0.00306892,0.00306892,-0.00920582,-5.88715e-06,-0.00286403
1775801496341905591,0.00306892,0.00306892,-0.00306892,-0.00306892,0.0017577,-0.00573745,0.00306892,0.00306892,0.00306892,-0.00306892,-5.88715e-06,-0.00286403
1775801496342770908,0.00306892,0.00306892,-0.00306892,-0.00306892,0.0017577,-0.00573745,0.00306892,0.00306892,0.00306892,-0.00306892,-5.88715e-06,-0.00286403
1775801496343908524,-0.00306892,0.00920582,0.00920582,0.00306892,0.00349846,-0.0028826,0.00306892,0.00306892,-0.00306892,-0.00306892,0.00174636,9.63038e-06
1775801496344644384,-0.00306892,0.00920582,0.00920582,0.00306892,0.00349846,-0.0028826,0.00306892,0.00306892,-0.00306892,-0.00306892,0.00174636,9.63038e-06
1775801496345867281,0.00306892,-0.00306892,0.00920582,0.00306892,-0.00348698,-0.00284501,0.00306892,0.00306892,-0.00306892,0.00306892,-0.00174636,-9.63038e-06
1775801496346681911,0.00306892,-0.00306892,0.00920582,0.00306892,-0.00348698,-0.00284501,0.00306892,0.00306892,-0.00306892,0.00306892,-0.00174636,-9.63038e-06
1775801496347889208,0.00306892,0.00306892,0.00920582,-0.00306892,-0.00173475,-0.00571866,0.00306892,0.00306892,0.00920582,-0.00306892,-0.00349834,-0.00288285
1775801496348627338,0.00306892,0.00306892,0.00920582,-0.00306892,-0.00173475,-0.00571866,0.00306892,0.00306892,0.00920582,-0.00306892,-0.00349834,-0.00288285
1775801496349945831,0.00306892,0.00306892,-0.00306892,0.00920582,0.0017465,-9.39639e-06,0.00920582,0.00920582,0.00306892,-0.00306892,0.00174636,9.63038e-06
1775801496350774320,0.00920582,0.00306892,0.0153437,0.00306892,-0.00173475,-0.00571866,0.00306892,0.00306892,0.00306892,-0.00306892,-0.00174636,-9.63038e-06
1775801496351821516,0.00306892,0.00306892,0.00306892,0.00306892,5.73806e-06,-0.00286425,0.00306892,0.00306892,0.0153437,-0.00306892,0.00173432,-0.00571799
1775801496352622150,0.00306892,0.00306892,0.00306892,0.00306892,5.73806e-06,-0.00286425,0.00306892,0.00306892,0.0153437,-0.00306892,0.00173432,-0.00571799
1775801496353919564,0.00306892,0.00306892,0.0153437,0.00306892,5.73806e-06,-0.00286425,0.00306892,0.00306892,0.00306892,-0.00306892,-0.00175787,-0.00573725
1775801496354793078,0.00306892,0.00306892,0.0153437,0.00306892,5.73806e-06,-0.00286425,0.00306892,0.00306892,0.00306892,-0.00306892,-0.00175787,-0.00573725
1775801496355837933,0.00306892,0.00920582,0.00306892,0.00306892,0.0017465,-9.39639e-06,0.00306892,-0.00306892,0.0276184,-0.00306892,-5.88715e-06,-0.00286403
1775801496356620714,0.00306892,0.00920582,0.00306892,0.00306892,0.0017465,-9.39639e-06,0.00306892,-0.00306892,0.0276184,-0.00306892,-5.88715e-06,-0.00286403
1775801496357900462,0.00306892,0.00306892,0.00306892,0.00306892,5.73806e-06,-0.00286425,0.00306892,0.00306892,0.00306892,-0.00306892,0.00173432,-0.00571799
1775801496358741286,0.00306892,0.00306892,0.00306892,0.00306892,5.73806e-06,-0.00286425,0.00306892,0.00306892,0.00306892,-0.00306892,0.00173432,-0.00571799
1775801496359876609,0.00306892,0.00306892,-0.00920582,0.00306892,5.73806e-06,-0.00286425,0.00306892,0.00920582,0.0153437,-0.00920582,0.00174636,9.63038e-06
1775801496360640665,0.00306892,0.00306892,-0.00920582,0.00306892,5.73806e-06,-0.00286425,0.00306892,0.00920582,0.0153437,-0.00920582,0.00174636,9.63038e-06
