timestamp_ns,accel_x,accel_y,accel_z
1775801479367734320,-0.358814,0.027952,9.8594
1775801479368879490,-0.358814,0.027952,9.8594
1775801479369832447,-0.358814,0.027952,9.8594
1775801479370826380,-0.358814,0.027952,9.8594
1775801479371752600,-0.351166,0.011717,9.86739
1775801479372735445,-0.351166,0.011717,9.86739
1775801479373982627,-0.351166,0.011717,9.86739
1775801479374881289,-0.351166,0.011717,9.86739
1775801479375749201,-0.351166,0.011717,9.86739
1775801479376855171,-0.354825,-0.004915,9.86167
