stage,case_label,diag_csv,side,axis,window,touchdown_time_sec,sample_count,dt_ms,output_mean_abs_rad,output_range_rad,output_std_rad,output_net_delta_abs_rad,output_path_length_rad,output_hp_rms_rad,output_vel_rms_radps,output_flip_rate,output_direction_change_rate_hz,output_extrema_rate_hz,output_dominant_freq_hz,joint_mean_abs_rad,joint_range_rad,joint_std_rad,joint_net_delta_abs_rad,joint_path_length_rad,joint_hp_rms_rad,joint_vel_rms_radps,joint_flip_rate,joint_direction_change_rate_hz,joint_extrema_rate_hz,joint_dominant_freq_hz,tracking_err_rms_rad,joint_to_output_hp_rms_ratio
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,pitch,swing,1777514594.847755,32,9.999666415469749,0.29249989062500004,0.603726,0.18678260828246562,0.01985899999999996,1.394729,0.04403053837279826,7.412640898473013,0.29411764705882354,16.129570315578203,16.129570315578203,3.1251042486432774,0.24303496875,0.025293999999999983,0.007598681540588043,0.012507999999999964,0.06718999999999986,0.001768794405223901,0.2912119066338372,0.2,12.903656252462563,3.2259140631156407,3.1251042486432774,0.19147824064462177,0.04017199131765895
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,roll,touchdown,1777514594.847755,15,9.999666415469749,0.44637826666666663,0.234767,0.07494267383404168,0.03198100000000004,0.7761829999999998,0.05504716172851069,7.67848757894676,0.46153846153846156,42.85857255282209,42.85857255282209,6.6668890637723255,0.02029211686666666,0.055960840000000005,0.013485039203400915,0.0362822,0.11660067999999998,0.009661762138622581,1.1705225548538207,0.3076923076923077,28.57238170188139,28.57238170188139,6.6668890637723255,0.4730111794772043,0.17551789838454912
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,pitch,touchdown,1777514594.847755,15,9.999666415469749,0.10934782666666666,0.578998,0.13720487326027292,0.028646999999999978,1.6207434,0.12161604432243758,18.736086952990117,0.38461538461538464,35.71547712735174,35.71547712735174,13.333778127544651,0.029718430000000004,0.188145,0.047285300784175886,0.13859950000000001,0.23769050000000003,0.020977004776023267,2.808972862820692,0.07692307692307693,7.143095425470348,7.143095425470348,6.6668890637723255,0.1476233626259894,0.1724855046296972
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,roll,touchdown,1777514594.847755,15,9.999666415469749,0.02801961866666667,0.10651440000000001,0.03172962998375995,0.020606600000000003,0.20861160000000004,0.017562660941794313,2.433696915574075,0.38461538461538464,35.71547712735174,35.71547712735174,6.6668890637723255,0.020150586666666657,0.0247239,0.007845752333151714,0.0038090999999999993,0.047758300000000004,0.003187639515047698,0.48445312952036146,0.23076923076923078,21.429286276411045,21.429286276411045,6.6668890637723255,0.04249970077489833,0.1815009425742537
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,pitch,touchdown,1777514594.847755,15,9.999666415469749,0.3562653333333334,0.17191599999999999,0.047626458276419786,0.089363,0.4939969999999999,0.041133187518107524,5.172622534356181,0.23076923076923078,21.429286276411045,21.429286276411045,20.000667191316975,0.2998393333333333,0.121536,0.03929378271544862,0.121536,0.121536,0.0036066142786424153,0.9190945466722972,0.0,0.0,0.0,6.6668890637723255,0.07382702673501984,0.08768137108398717
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,roll,swing,1777514595.1277688,32,9.999666415469749,0.4216159374999999,0.393494,0.10556336837740445,0.048061999999999994,1.4852040000000002,0.05625328571203958,7.834301941642937,0.36666666666666664,35.48505469427205,35.48505469427205,3.1251042486432774,0.06357388384375,0.2971756,0.08527115227325283,0.2971756,0.37749408000000007,0.006162861937335684,1.4491416448519159,0.13333333333333333,12.903656252462563,12.903656252462563,3.1251042486432774,0.41318916795201344,0.1095555905637825
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,pitch,swing,1777514595.1277688,32,9.999666415469749,0.22722532500000003,0.753524,0.19359855049545177,0.118418,2.2001064000000006,0.0856200553482027,13.030939953969238,0.28,22.581398441809487,19.355484378693845,3.1251042486432774,0.0863453328125,0.28409,0.09339194934925332,0.007235000000000019,0.5609449999999999,0.012532362828219774,2.520846027682554,0.03333333333333333,3.2259140631156407,3.2259140631156407,3.1251042486432774,0.20775708887120026,0.14637181414158998
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,roll,swing,1777514595.1277688,32,9.999666415469749,0.03495261750000001,0.1736791,0.03735514198748671,0.1503959,0.4577877600000001,0.015882464827568846,2.30716461447189,0.3448275862068966,32.259140631156406,29.033226568040767,3.1251042486432774,0.039610252290624995,0.1359203,0.04666712228599042,0.0469769,0.2366893,0.0049401290797879355,1.0004617826162894,0.1724137931034483,16.129570315578203,12.903656252462563,3.1251042486432774,0.04813044780782789,0.3110429730788914
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,pitch,swing,1777514595.1277688,32,9.999666415469749,0.3318340000000001,0.196369,0.06046153478193801,0.15207199999999998,1.0019639999999999,0.027869836980133223,4.5018788608079925,0.2857142857142857,25.807312504925125,25.807312504925125,6.250208497286555,0.33185284375,0.169249,0.056061272081373924,0.06406699999999999,0.27443100000000004,0.003303590663859601,0.9767930064430852,0.03571428571428571,3.2259140631156407,0.0,3.1251042486432774,0.09446335993802704,0.11853641864552482
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,roll,touchdown,1777514595.1277688,15,9.999666415469749,0.06715648033333334,0.299877,0.08996058626941039,0.25242960000000003,0.50461812,0.03777720705760451,5.452397607838295,0.5384615384615384,50.00166797829243,50.00166797829243,6.6668890637723255,0.12693507400000004,0.322645,0.10590024888451723,0.317238,0.328052,0.011236770105845503,2.6370395374220044,0.08333333333333333,7.143095425470348,0.0,6.6668890637723255,0.0912154808498395,0.2974484082084505
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,pitch,touchdown,1777514595.1277688,15,9.999666415469749,0.21347989333333334,0.549571,0.13286659516801286,0.13342400000000001,1.8567072,0.11125563104452914,18.798037089917084,0.5384615384615384,50.00166797829243,50.00166797829243,6.6668890637723255,0.2174169333333334,0.13693099999999997,0.04548878449239499,0.10714599999999999,0.16671599999999995,0.00621718291293633,1.3459230265468425,0.07692307692307693,7.143095425470348,7.143095425470348,6.6668890637723255,0.1644197178613644,0.05588196169996963
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,roll,touchdown,1777514595.1277688,15,9.999666415469749,0.23948364666666666,0.734138,0.24517719905688204,0.487267,2.2429609999999998,0.1378672752265613,19.443670698966717,0.46153846153846156,42.85857255282209,42.85857255282209,6.6668890637723255,0.06413622066666667,0.1550674,0.04579105300415565,0.1550674,0.16876339999999998,0.008754483618909908,1.569508426955778,0.15384615384615385,14.286190850940695,14.286190850940695,6.6668890637723255,0.2409488709036607,0.06349935910841359
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,pitch,touchdown,1777514595.1277688,15,9.999666415469749,0.38155288000000004,0.4301992,0.10704752423070082,0.0,0.8603984,0.09713420146347902,15.609880223344762,0.5,7.143095425470348,7.143095425470348,6.6668890637723255,0.12275567999999999,0.3867862,0.14795378250102054,0.3728218,0.423735,0.015552608145053578,4.156541400364778,0.16666666666666666,14.286190850940695,7.143095425470348,6.6668890637723255,0.37189478247454527,0.16011464459200933
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,roll,swing,1777514595.4976962,34,9.999666415469749,0.01830881955882353,0.12150149999999998,0.02454529085614972,0.08587231,0.44289988999999996,0.014397030424273214,1.9420319056038835,0.45161290322580644,42.42565767855116,39.39525355865465,2.9412745869583783,0.10846441294117647,0.35319100000000003,0.12092125355140011,0.316665,1.0145289999999998,0.01631589989703929,3.5994419639950617,0.0625,6.0608082397930225,6.0608082397930225,2.9412745869583783,0.13150037362023748,1.133282310047139
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,pitch,swing,1777514595.4976962,34,9.999666415469749,0.27314373529411756,0.2774,0.048701615829764115,0.20582399999999998,1.219228,0.03918875320066749,5.582376720093296,0.4,36.364849438758135,36.364849438758135,20.588922108708648,0.20531932352941176,0.251881,0.07914194671367784,0.09723799999999999,0.601,0.012224649545675132,2.224192806077485,0.06451612903225806,6.0608082397930225,3.0304041198965113,2.9412745869583783,0.10656480638946204,0.3119428036681431
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,roll,swing,1777514595.4976962,34,9.999666415469749,0.25474805647058835,0.803881,0.18761701818256243,0.12038870000000002,2.82077928,0.09057229373778865,12.15661891315602,0.375,36.364849438758135,36.364849438758135,2.9412745869583783,0.0974610294117647,0.0571785,0.014989432269897376,0.013688500000000006,0.1210167,0.002726538233837406,0.47706402718919977,0.3333333333333333,30.304041198965113,30.304041198965113,2.9412745869583783,0.21977875603800232,0.030103446885543957
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,pitch,swing,1777514595.4976962,34,9.999666415469749,0.4100000000000001,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.00166797829243,0.040629612941176466,0.08926819999999999,0.026672852294714267,1.9200000000000467e-05,0.2294582,0.009630421616577109,1.2425017099755518,0.11538461538461539,9.091212359689534,6.0608082397930225,2.9412745869583783,0.4501699933475367,nan
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,roll,touchdown,1777514595.4976962,15,9.999666415469749,0.36485877933333327,0.64583019,0.19216672115586364,0.44515419,1.03981419,0.04686243404203236,8.321336785005926,0.15384615384615385,14.286190850940695,14.286190850940695,6.6668890637723255,0.18981241333333335,0.3740836,0.13141463548024104,0.069538,0.6786291999999999,0.029199674153270815,5.711083772081811,0.07692307692307693,7.143095425470348,7.143095425470348,6.6668890637723255,0.6084637269174499,0.62309341693777
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,pitch,touchdown,1777514595.4976962,15,9.999666415469749,0.38970733333333335,0.169422,0.05211736134362734,0.169422,0.169422,0.0288893307529742,3.7229724819792547,0.0,0.0,0.0,6.6668890637723255,0.12086329800000001,0.41963399999999995,0.13554472596122116,0.41963399999999995,0.41963399999999995,0.01561332937944816,3.5581459058855476,0.0,0.0,0.0,6.6668890637723255,0.44303944869168277,0.5404531352060049
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,roll,touchdown,1777514595.4976962,15,9.999666415469749,0.14231859933333332,0.47318499,0.13531209789438114,0.13329399,1.0104013900000002,0.08106621678546769,12.236780810191625,0.46153846153846156,42.85857255282209,42.85857255282209,6.6668890637723255,0.07664371066666666,0.23866199999999999,0.08566843211756334,0.23866199999999999,0.23866199999999996,0.006182791553327658,1.9823829334776932,0.0,0.0,0.0,6.6668890637723255,0.23098139224840716,0.07626841116429174
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,pitch,touchdown,1777514595.4976962,15,9.999666415469749,0.3169885333333334,0.21822599999999998,0.0817055506387554,0.201891,0.535769,0.047787118218569874,6.840105078299399,0.2222222222222222,14.286190850940695,14.286190850940695,13.333778127544651,0.016941495333333334,0.0534492,0.017883775758261514,0.0258332,0.1327316,0.007761015870170292,1.107429581872056,0.15384615384615385,14.286190850940695,14.286190850940695,6.6668890637723255,0.32009651269524997,0.16240811665337865
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,roll,swing,1777514595.8676746,33,9.999666415469749,0.2499622284848485,0.82222,0.22886365362926375,0.3876574,1.6558646000000001,0.04634196320195027,6.636295432790634,0.26666666666666666,25.00083398914622,21.87572974050294,3.0304041198965113,0.1007777212121212,0.457938,0.13432745013416386,0.21533500000000003,0.7339095999999998,0.016276085943173004,3.4452563808647163,0.2,18.75062549185966,15.625521243216387,3.0304041198965113,0.40046905959040563,0.3512170140968054
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,pitch,swing,1777514595.8676746,33,9.999666415469749,0.37533769696969704,0.275981,0.07560948875696746,0.16316399999999998,0.39662,0.027479504897397512,3.8525335928853344,0.4,6.250208497286555,6.250208497286555,3.0304041198965113,0.0746287615151515,0.1806002,0.0631916066790863,0.0204895,0.34071090000000004,0.006554894476964431,1.2606493249399506,0.06666666666666667,6.250208497286555,3.1251042486432774,3.0304041198965113,0.46053571089392026,0.23853757560185235
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,roll,swing,1777514595.8676746,33,9.999666415469749,0.07357009787878788,0.346213,0.0923273432231882,0.19454699999999997,0.804923,0.025827830319111504,3.582584916201748,0.22580645161290322,21.87572974050294,21.87572974050294,3.0304041198965113,0.06778832812121213,0.2445948,0.0795284045331048,0.037836552,0.5581842479999999,0.008031176470346908,2.0069720526724826,0.1,9.37531274592983,6.250208497286555,3.0304041198965113,0.09909666951647923,0.3109504891088036
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,pitch,swing,1777514595.8676746,33,9.999666415469749,0.25423043333333334,0.31744269999999997,0.1033794861574802,0.21362399999999998,0.8475494000000001,0.025612688487124603,3.895867791730331,0.16666666666666666,12.50041699457311,9.37531274592983,3.0304041198965113,0.21213223,0.4077216,0.153176848112321,0.2432437,0.5721995000000001,0.005457005866311892,2.1240891853542014,0.06666666666666667,6.250208497286555,3.1251042486432774,3.0304041198965113,0.184203652499091,0.2130586903852404
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,roll,touchdown,1777514595.8676746,14,9.999666415469749,0.020301752142857142,0.1069893,0.026793945881143817,0.0545828,0.28763340000000004,0.023812145371502294,3.5539010795960873,0.75,69.23307873917415,69.23307873917415,21.429286276411045,0.1289615214285714,0.2543801,0.07695328797612204,0.1405828,0.3681774,0.02071158236139868,3.330883280531409,0.08333333333333333,7.692564304352683,7.692564304352683,7.143095425470348,0.14227055160744095,0.8697906903502161
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,left,pitch,touchdown,1777514595.8676746,14,9.999666415469749,0.3027195,0.134878,0.040304345974011994,0.04572100000000001,0.397987,0.0318433210439744,4.498783405180253,0.5,46.155385826116095,46.155385826116095,7.143095425470348,0.04435761571428571,0.1930646,0.060374562483777705,0.1606716,0.2254576,0.01261406935303527,2.154235598423748,0.09090909090909091,7.692564304352683,0.0,7.143095425470348,0.29327676875270525,0.3961292019640704
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,roll,touchdown,1777514595.8676746,14,9.999666415469749,0.24945307142857143,0.567883,0.14527081036817238,0.08960700000000002,1.989389,0.14423667545953062,18.100651899291233,0.5,46.155385826116095,46.155385826116095,21.429286276411045,0.019112984857142856,0.0745946,0.022200638378911692,0.00961971,0.17681183000000003,0.012919455921002949,1.6493166979992124,0.3333333333333333,30.77025721741073,30.77025721741073,7.143095425470348,0.26959270834092935,0.08957122645708679
real,30/0.4 all_ankles,t27_tracking_lag_b1_diag_20260430_100314.csv,right,pitch,touchdown,1777514595.8676746,14,9.999666415469749,0.1621173692857143,0.4818207,0.18772919089221612,0.39586279999999996,1.4058084599999998,0.10791961286462708,16.365325303848987,0.7777777777777778,53.84795013046878,53.84795013046878,7.143095425470348,0.19012600000000002,0.17002,0.06065266835256066,0.17002,0.170036,0.0055651929721904775,1.5155020864007374,0.0,0.0,0.0,7.143095425470348,0.16019723639622968,0.05156794788702014
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,roll,swing,1777514825.8477206,33,9.999664462342555,0.06400350212121213,0.4579189,0.1229535456622645,0.4124689,0.6587011800000001,0.0180340957819213,3.8563381784917192,0.36666666666666664,34.376153449400036,31.25104859036367,3.0304047117928405,0.08223742121212121,0.260419,0.08692612327159949,0.1250645,0.8024411000000001,0.016107542983670734,2.945441458015322,0.0967741935483871,9.375314577109101,9.375314577109101,3.0304047117928405,0.16894074352065844,0.8931716443370628
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,pitch,swing,1777514825.8477206,33,9.999664462342555,0.28099567878787884,0.6513,0.14549869626606876,0.3352854,1.5660665999999996,0.08714619889176048,12.074421855314531,0.3448275862068966,31.25104859036367,28.125943731327304,12.121618847171362,0.2819770575757576,0.3924048,0.09672349489894132,0.24328080000000002,0.5415288,0.011125415533758351,2.309956605446041,0.03333333333333333,3.1251048590363673,0.0,3.0304047117928405,0.12075001045540704,0.12766380720261386
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,roll,swing,1777514825.8477206,33,9.999664462342555,0.24292387272727267,0.4553643,0.13913357585640773,0.1260634,2.2956687999999996,0.07488230118039789,10.177220406873777,0.5161290322580645,50.001677744581876,50.001677744581876,3.0304047117928405,0.05690626696969697,0.30096999999999996,0.05283177246710599,0.13805937999999998,0.5689354199999999,0.02203198013410894,3.1406561404754547,0.10344827586206896,9.375314577109101,9.375314577109101,9.091214135378522,0.23954003000800672,0.2942214620385665
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,pitch,swing,1777514825.8477206,33,9.999664462342555,0.2590796181818181,0.76,0.24384360363814758,0.0,2.7201934,0.07266523704062024,11.780660924754866,0.4090909090909091,28.125943731327304,21.87573401325457,3.0304047117928405,0.2167811212121212,0.14836100000000002,0.03156980418610392,0.14836100000000002,0.21992300000000004,0.0058430248923683915,1.047998187398853,0.15384615384615385,12.500419436145469,12.500419436145469,9.091214135378522,0.24487109622342362,0.08041018140630452
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,roll,touchdown,1777514825.8477206,14,9.999664462342555,0.41856964285714293,0.18655100000000002,0.0532841098152256,0.18655100000000002,0.508525,0.037749784482464,5.489086611847241,0.5,46.1553948411525,46.1553948411525,14.286193641309108,0.13738155714285713,0.2440002,0.06922272857153469,0.23488520000000002,0.25914119999999996,0.02063288461451971,2.9926486928428186,0.25,23.07769742057625,23.07769742057625,7.143096820654554,0.29430739148510304,0.5465696002610122
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,pitch,touchdown,1777514825.8477206,14,9.999664462342555,0.29842112142857147,0.6513,0.236046690087207,0.631371,0.9244963999999999,0.06456515825839236,10.789520780406969,0.625,38.46282903429375,30.770263227435,7.143096820654554,0.08799817142857144,0.2501005,0.07730223372912748,0.0729411,0.4272599,0.021378971930688693,3.656869539424149,0.08333333333333333,7.69256580685875,7.69256580685875,7.143096820654554,0.4121819993798917,0.33112242744189035
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,roll,touchdown,1777514825.8477206,14,9.999664462342555,0.028581795,0.0918632,0.03352589430695888,0.0586646,0.1398616,0.009091279997529162,1.4876022085584322,0.2727272727272727,23.07769742057625,23.07769742057625,7.143096820654554,0.03831523214285715,0.07881982000000001,0.02881183518433185,0.045237200000000005,0.11240244000000002,0.00529877097444788,0.9754048487261175,0.16666666666666666,15.3851316137175,15.3851316137175,7.143096820654554,0.06721256442803597,0.5828410274337592
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,pitch,touchdown,1777514825.8477206,14,9.999664462342555,0.3177095,0.24461399999999997,0.05543869082502631,0.131696,0.44226799999999994,0.05401360629387049,7.1530110682098,0.6363636363636364,53.847960648011245,46.1553948411525,21.42929046196366,0.19992407142857146,0.173565,0.0544265908927721,0.130029,0.217101,0.01018300112383163,1.8826899661281646,0.08333333333333333,7.69256580685875,7.69256580685875,7.143096820654554,0.14645396916632689,0.18852659214104733
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,roll,swing,1777514826.1375866,33,9.999664462342555,0.3848317272727272,0.411158,0.11373047619389122,0.06808,1.1396840000000001,0.031942054801959704,5.214775153869119,0.41935483870967744,40.626363167472775,40.626363167472775,3.0304047117928405,0.18916984242424242,0.496092,0.11556416931869624,0.324571,0.7731810000000001,0.01570432869425598,3.005375149385478,0.16129032258064516,15.625524295181835,15.625524295181835,6.060809423585681,0.2613054702189664,0.4916505463290511
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,pitch,swing,1777514826.1375866,33,9.999664462342555,0.36148529393939405,0.6513,0.1785078283653256,0.038881,1.5947483999999998,0.0990904220889154,13.128045026597913,0.6,18.750629154218203,12.500419436145469,3.0304047117928405,0.12663240606060605,0.359826,0.12419761743183913,0.042266,0.729682,0.012445664730240103,2.9062862913421275,0.06666666666666667,6.2502097180727345,6.2502097180727345,3.0304047117928405,0.33147943826351134,0.12559906868771245
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,roll,swing,1777514826.1375866,33,9.999664462342555,0.03191034521212121,0.18303360000000002,0.037475002886906736,0.1313264,0.4344288400000001,0.011972426028487844,1.8713916957879004,0.20689655172413793,18.750629154218203,18.750629154218203,9.091214135378522,0.06700296515151516,0.26480360000000003,0.08375527691131052,0.06604940000000001,0.6211974400000001,0.012496384756033143,2.508843972284462,0.0967741935483871,9.375314577109101,9.375314577109101,3.0304047117928405,0.09488991981449744,1.0437637890848992
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,pitch,swing,1777514826.1375866,33,9.999664462342555,0.30668911515151515,0.4991098,0.09365463774128199,0.4991098,1.0072717999999998,0.040408686667918844,6.4231193736898025,0.37037037037037035,31.25104859036367,28.125943731327304,12.121618847171362,0.3048739696969696,0.30019799999999996,0.11127325621775483,0.14154799999999998,0.458848,0.0052965176040473206,1.6711584186687238,0.06666666666666667,6.2502097180727345,3.1251048590363673,3.0304047117928405,0.136312307718002,0.13107373787162246
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,roll,touchdown,1777514826.1375866,16,9.999664462342555,0.04172247706249999,0.2545884,0.06132842601169836,0.23297610000000002,0.5076033,0.025317047939363756,4.008160375499519,0.2857142857142857,26.667561463776998,26.667561463776998,12.500419436145469,0.13197100625,0.46957,0.15027377109987444,0.2293332,0.7098068,0.024445925738858943,5.077868292201358,0.07142857142857142,6.6668903659442496,6.6668903659442496,6.2502097180727345,0.13364355034106234,0.9655914780194272
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,pitch,touchdown,1777514826.1375866,16,9.999664462342555,0.28510818750000005,0.25323399999999996,0.06703259082642073,0.10577099999999995,0.7783189999999998,0.04730641738574139,7.049404842231574,0.5384615384615384,46.66823256160975,46.66823256160975,18.750629154218203,0.13454080625,0.11084639999999998,0.03367418523918709,0.02118299999999998,0.2005098,0.008432362755566676,1.494458084312251,0.07142857142857142,6.6668903659442496,6.6668903659442496,6.2502097180727345,0.16177745786252368,0.17824987013513038
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,roll,touchdown,1777514826.1375866,16,9.999664462342555,0.164009525,0.458578,0.1565672213936113,0.3339101,1.3883811,0.09661236204398109,13.7326678197929,0.5714285714285714,53.335122927553996,53.335122927553996,6.2502097180727345,0.05875731375000001,0.20961249999999998,0.06403521175286178,0.0823,0.5015249999999999,0.02383815189479973,3.781721172771244,0.14285714285714285,13.333780731888499,13.333780731888499,6.2502097180727345,0.20868567124901827,0.24674018304146034
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,pitch,touchdown,1777514826.1375866,16,9.999664462342555,0.4100000000000001,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.000838872290938,0.20071424375000002,0.5873360000000001,0.22303863314243894,0.5873360000000001,0.587336,0.013287815079924931,4.803655466431013,0.0,0.0,0.0,6.2502097180727345,0.4328943443884929,nan
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,roll,swing,1777514826.4476342,32,9.999664462342555,0.02639798981250001,0.1320844,0.03171137315042987,0.0180576,0.5231852,0.015816424558692626,2.3602011518695414,0.3103448275862069,29.033232238789477,25.807317545590646,3.1251048590363673,0.15957592187499997,0.5853079999999999,0.1813342929136074,0.488574,1.447482,0.018068926151768822,5.121763104962277,0.06896551724137931,6.4518293863976615,3.2259146931988307,3.1251048590363673,0.20118657661505387,1.1424153470790737
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,pitch,swing,1777514826.4476342,32,9.999664462342555,0.30863387500000006,0.25323399999999996,0.05586893623626527,0.038881,0.934723,0.03657964859616712,5.008138452096058,0.48148148148148145,41.9368910115848,41.9368910115848,3.1251048590363673,0.27582040312499995,0.3872934,0.14219178776431343,0.196811,0.5777757999999997,0.006689474614220586,2.061973501186674,0.06896551724137931,6.4518293863976615,3.2259146931988307,3.1251048590363673,0.1216710291783712,0.1828742175210923
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,roll,swing,1777514826.4476342,32,9.999664462342555,0.18009165624999998,0.458578,0.11267196254154395,0.0947794,1.8638597999999995,0.07200671427960932,9.974864242964978,0.5,48.38872039798246,48.38872039798246,3.1251048590363673,0.04413607250000001,0.20961249999999998,0.044885373962982054,0.0575272,0.45549039999999996,0.01290459898861524,2.236728588264255,0.18518518518518517,16.129573465994152,12.903658772795323,6.2502097180727345,0.19122629440247646,0.17921382912300904
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,pitch,swing,1777514826.4476342,32,9.999664462342555,0.4100000000000001,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.000838872290938,0.19131837187500003,0.5548109999999999,0.16302189578644413,0.52889,0.5809039999999999,0.011981764081739725,3.310659887536365,0.043478260869565216,3.2259146931988307,3.2259146931988307,3.1251048590363673,0.551888948223641,nan
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,roll,touchdown,1777514826.4476342,15,9.999664462342555,0.3389900466666667,0.5866757,0.20989258170448635,0.44122069999999997,0.9589567,0.055433964123898345,8.222868982842451,0.38461538461538464,35.71548410327277,35.71548410327277,6.6668903659442496,0.17763803333333333,0.498284,0.1919410735697727,0.48348399999999997,0.5130839999999999,0.021804540169267868,5.395668007198998,0.15384615384615385,14.286193641309108,14.286193641309108,6.6668903659442496,0.3320208907991403,0.39334261068779725
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,left,pitch,touchdown,1777514826.4476342,15,9.999664462342555,0.4100000000000001,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66823256160975,0.16532603333333334,0.3353762,0.12208421271198373,0.3353762,0.3431604,0.009923645340987289,2.9595404858796774,0.16666666666666666,14.286193641309108,7.143096820654554,6.6668903659442496,0.2734408619023609,nan
real,35/0.5 all_ankles,t27_tracking_lag_b1_diag_20260430_100705.csv,right,roll,touchdown,1777514826.4476342,15,9.999664462342555,0.14044283999999999,0.5044051,0.12306422744379437,0.1240648,1.3520222,0.09325588193899755,12.669785564589032,0.38461538461538464,35.71548410327277,35.71548410327277,6.6668903659442496,0.09383117733333333,0.3338954,0.11277724110131154,0.3338954,0.33389539999999995,0.013168071809977607,2.974632887514648,0.0,0.0,0.0,6.6668903659442496,0.19315605079466283,0.14120365961035442
